ID,D,error
a1_left,0.10109194780338153,15.540610717033504
a3_left,0.044772534094889294,11.20230036775511
a1_right,0.25968445354235165,3.723900605325589
a2_left,0.26969280104001275,6.16375595130772
a3_right,0.185209405012475,3.2485289280790686
a4_right,0.10244722826215362,5.796233647563084
a4_left,0.11043281759235078,13.772173715595532
a2_right,0.08392246115499004,15.005419180303457
