ID,D,error
a1_left,0.09449872362820878,15.97531603454464
a1_right,0.27812415000428314,3.8637683837928507
a2_left,0.23495499645273782,6.245297082772702
a2_right,0.06148211517983605,15.387995093178068
a3_left,0.062424396283378675,11.353150677832817
a4_right,0.07537329243635553,6.625584096964359
a3_right,0.19260936086737562,3.3469009740379017
a4_left,0.07108512846597922,15.324073252306686
